"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","Q3A2"
"VT","【Q3】 TOMA"
"HT","Header B"
"BT","b1.Base-Total Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RW","Fragrance",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"PV",,0.0666666666666667,0.0,0.0,0.0,0.37593984962406,0.0,0.0,0.0,0.120627261761158,0.0,0.0,0.0,0.0980392156862745,0.0,0.224215246636771,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","GF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","La Mer",2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
"PV",,0.133333333333333,0.72463768115942,0.0,0.0,0.0,0.0,0.14903129657228,0.214132762312634,0.120627261761158,0.208333333333333,0.0,0.319488817891374,0.0980392156862745,0.174216027874564,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Givenchy",5.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0
"PV",,0.333333333333333,0.72463768115942,0.0,0.66815144766147,0.0,0.0,0.447093889716841,0.642398286937901,0.241254523522316,0.208333333333333,0.0,0.319488817891374,0.392156862745098,0.348432055749129,0.448430493273543,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," ",b," "," "," "
"RW","Guerlain",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
"PV",,0.0666666666666667,0.0,0.196463654223969,0.0,0.0,0.0,0.14903129657228,0.214132762312634,0.0,0.208333333333333,0.0,0.319488817891374,0.0,0.0,0.0,0.333333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Clarins",1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"PV",,0.0666666666666667,0.0,0.196463654223969,0.0,0.0,0.490196078431373,0.14903129657228,0.0,0.0,0.0,0.0,0.0,0.0980392156862745,0.174216027874564,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Jinquan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Carslan",4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0
"PV",,0.266666666666667,0.0,0.589390962671906,0.22271714922049,0.0,0.0,0.14903129657228,0.214132762312634,0.361881785283474,0.0,0.0,0.0,0.392156862745098,0.348432055749129,0.448430493273543,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," ",abc," "," "," "
"RW","Kiehl’s",3.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0
"PV",,0.2,0.36231884057971,0.0,0.44543429844098,0.0,0.980392156862745,0.29806259314456,0.0,0.120627261761158,0.208333333333333,0.598802395209581,0.0,0.196078431372549,0.348432055749129,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","MaskFamil",3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0
"PV",,0.2,0.72463768115942,0.196463654223969,0.0,0.0,0.490196078431373,0.14903129657228,0.0,0.241254523522316,0.0,0.0,0.0,0.294117647058824,0.348432055749129,0.224215246636771,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Nivea",13.0,1.0,4.0,7.0,1.0,4.0,7.0,3.0,6.0,4.0,3.0,1.0,9.0,4.0,5.0,4.0
"PV",,0.866666666666667,0.36231884057971,0.785854616895874,1.55902004454343,0.37593984962406,1.96078431372549,1.04321907600596,0.642398286937901,0.723763570566948,0.833333333333333,1.79640718562874,0.319488817891374,0.882352941176471,0.696864111498258,1.12107623318386,1.33333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Proya",29.0,4.0,14.0,7.0,4.0,2.0,7.0,5.0,22.0,5.0,0.0,5.0,24.0,11.0,13.0,1.0
"PV",,1.93333333333333,1.44927536231884,2.75049115913556,1.55902004454343,1.50375939849624,0.980392156862745,1.04321907600596,1.07066381156317,2.65379975874548,1.04166666666667,0.0,1.59744408945687,2.35294117647059,1.91637630662021,2.91479820627803,0.333333333333333
"MK",," "," "," "," "," "," "," "," ",bc,b," ",b,ab,b,ab," "
"RW","Rinawale",4.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0
"PV",,0.266666666666667,0.0,0.196463654223969,0.22271714922049,0.75187969924812,0.0,0.447093889716841,0.642398286937901,0.120627261761158,0.0,0.0,0.0,0.392156862745098,0.348432055749129,0.448430493273543,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," ",abc," "," "," "
"RW","Chanel",5.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,3.0
"PV",,0.333333333333333,0.72463768115942,0.589390962671906,0.0,0.0,0.490196078431373,0.29806259314456,0.214132762312634,0.361881785283474,0.625,0.598802395209581,0.638977635782748,0.196078431372549,0.348432055749129,0.0,1.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Yumeijing",10.0,2.0,4.0,4.0,0.0,0.0,3.0,3.0,7.0,1.0,0.0,1.0,9.0,4.0,5.0,0.0
"PV",,0.666666666666667,0.72463768115942,0.785854616895874,0.89086859688196,0.0,0.0,0.447093889716841,0.642398286937901,0.844390832328106,0.208333333333333,0.0,0.319488817891374,0.882352941176471,0.696864111498258,1.12107623318386,0.0
"MK",," "," ",d,d," "," "," "," ",a," "," "," ",b,b,b," "
"RW","It’s skin",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"PV",,0.0666666666666667,0.0,0.196463654223969,0.0,0.0,0.0,0.14903129657228,0.214132762312634,0.0,0.208333333333333,0.598802395209581,0.0,0.0,0.0,0.0,0.333333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","TST",4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0
"PV",,0.266666666666667,0.0,0.589390962671906,0.22271714922049,0.0,0.0,0.14903129657228,0.214132762312634,0.361881785283474,0.208333333333333,0.0,0.319488817891374,0.294117647058824,0.522648083623693,0.0,0.666666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Maybelline",7.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,6.0,2.0,4.0,1.0
"PV",,0.466666666666667,0.36231884057971,0.196463654223969,0.66815144766147,0.75187969924812,0.980392156862745,0.596125186289121,0.428265524625268,0.361881785283474,0.208333333333333,0.598802395209581,0.0,0.588235294117647,0.348432055749129,0.896860986547085,0.333333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," ",c," ",c," "
"RW","Maxam",3.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0
"PV",,0.2,0.0,0.392927308447937,0.22271714922049,0.0,0.980392156862745,0.447093889716841,0.214132762312634,0.0,0.208333333333333,0.598802395209581,0.0,0.196078431372549,0.174216027874564,0.224215246636771,0.333333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Saselomo",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"PV",,0.0666666666666667,0.0,0.0,0.22271714922049,0.0,0.0,0.0,0.0,0.120627261761158,0.0,0.0,0.0,0.0980392156862745,0.174216027874564,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","YSL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","NewLife",2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
"PV",,0.133333333333333,0.0,0.0,0.22271714922049,0.37593984962406,0.0,0.0,0.0,0.241254523522316,0.0,0.0,0.0,0.196078431372549,0.174216027874564,0.224215246636771,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Mentholatum",2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0
"PV",,0.133333333333333,0.36231884057971,0.196463654223969,0.0,0.0,0.0,0.14903129657228,0.214132762312634,0.120627261761158,0.208333333333333,0.0,0.319488817891374,0.0980392156862745,0.0,0.224215246636771,0.666666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","L‘OCCITANE",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"PV",,0.0666666666666667,0.36231884057971,0.0,0.0,0.0,0.0,0.0,0.0,0.120627261761158,0.0,0.0,0.0,0.0980392156862745,0.174216027874564,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","sum37°",6.0,2.0,3.0,1.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0
"PV",,0.4,0.72463768115942,0.589390962671906,0.22271714922049,0.0,1.47058823529412,0.447093889716841,0.0,0.361881785283474,0.208333333333333,0.0,0.319488817891374,0.490196078431373,0.871080139372822,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," ",bf,bf," "," "
"RW","zuzu",3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
"PV",,0.2,0.36231884057971,0.196463654223969,0.0,0.37593984962406,0.0,0.14903129657228,0.214132762312634,0.241254523522316,0.208333333333333,0.0,0.319488817891374,0.196078431372549,0.348432055749129,0.0,0.333333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Doctor Li",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"PV",,0.0666666666666667,0.0,0.0,0.0,0.37593984962406,0.0,0.0,0.0,0.120627261761158,0.0,0.0,0.0,0.0980392156862745,0.0,0.224215246636771,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Ponds",2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
"PV",,0.133333333333333,0.0,0.196463654223969,0.0,0.37593984962406,0.0,0.0,0.0,0.241254523522316,0.0,0.0,0.0,0.196078431372549,0.174216027874564,0.224215246636771,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Mom face",2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
"PV",,0.133333333333333,0.0,0.392927308447937,0.0,0.0,0.0,0.14903129657228,0.214132762312634,0.120627261761158,0.208333333333333,0.598802395209581,0.0,0.0980392156862745,0.174216027874564,0.0,0.333333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Syrinx",3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0
"PV",,0.2,0.36231884057971,0.392927308447937,0.0,0.0,0.0,0.14903129657228,0.214132762312634,0.241254523522316,0.0,0.0,0.0,0.294117647058824,0.348432055749129,0.224215246636771,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Artistry",7.0,1.0,0.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,0.0
"PV",,0.466666666666667,0.36231884057971,0.0,0.66815144766147,1.12781954887218,0.980392156862745,0.596125186289121,0.428265524625268,0.361881785283474,0.833333333333333,0.598802395209581,0.958466453674121,0.294117647058824,0.522648083623693,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," ",f," "," "," "," "," "," "
"RW","Others",161.0,23.0,62.0,39.0,37.0,13.0,60.0,47.0,101.0,38.0,10.0,28.0,123.0,59.0,64.0,24.0
"PV",,10.7333333333333,8.33333333333333,12.1807465618861,8.68596881959911,13.9097744360902,6.37254901960784,8.94187779433681,10.0642398286938,12.183353437877,7.91666666666667,5.98802395209581,8.94568690095847,12.0588235294118,10.2787456445993,14.3497757847534,8.0
"MK",," "," "," "," ",ac," "," "," ",ab," "," "," ",ab," ",abc," "
"RW","Summary",1500.0,276.0,509.0,449.0,266.0,204.0,671.0,467.0,829.0,480.0,167.0,313.0,1020.0,574.0,446.0,300.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","Q4A2"
"VT","【Q4】 UBA"
"HT","Header B"
"BT","b1.Base-Total Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",1500.0,276.0,509.0,449.0,266.0,204.0,671.0,467.0,829.0,480.0,167.0,313.0,1020.0,574.0,446.0,300.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","Aupres",95.0,9.0,19.0,41.0,26.0,14.0,40.0,26.0,55.0,29.0,7.0,22.0,66.0,41.0,25.0,10.0
"PV",,6.33333333333333,3.26086956521739,3.7328094302554,9.13140311804009,9.77443609022556,6.86274509803922,5.96125186289121,5.56745182012848,6.63449939686369,6.04166666666667,4.19161676646707,7.02875399361022,6.47058823529412,7.14285714285714,5.60538116591928,3.33333333333333
"MK",," "," "," ",ab,ab," "," "," "," "," "," "," "," "," "," "," "
"RW","Herborist",75.0,14.0,29.0,22.0,10.0,11.0,41.0,30.0,34.0,21.0,10.0,11.0,54.0,29.0,25.0,17.0
"PV",,5.0,5.07246376811594,5.69744597249509,4.89977728285078,3.7593984962406,5.3921568627451,6.11028315946349,6.42398286937901,4.10132689987937,4.375,5.98802395209581,3.51437699680511,5.29411764705882,5.05226480836237,5.60538116591928,5.66666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Chcedo",275.0,65.0,117.0,69.0,24.0,38.0,121.0,83.0,154.0,87.0,29.0,58.0,188.0,100.0,88.0,80.0
"PV",,18.3333333333333,23.5507246376812,22.9862475442043,15.3674832962138,9.02255639097744,18.6274509803922,18.0327868852459,17.7730192719486,18.5765983112183,18.125,17.3652694610778,18.5303514376997,18.4313725490196,17.4216027874564,19.7309417040359,26.6666666666667
"MK",," ",cd,cd,d," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Clinique",40.0,9.0,15.0,11.0,5.0,11.0,25.0,14.0,15.0,20.0,9.0,11.0,20.0,11.0,9.0,8.0
"PV",,2.66666666666667,3.26086956521739,2.94695481335953,2.44988864142539,1.8796992481203,5.3921568627451,3.725782414307,2.99785867237687,1.80940892641737,4.16666666666667,5.38922155688623,3.51437699680511,1.96078431372549,1.91637630662021,2.01793721973094,2.66666666666667
"MK",," "," "," "," "," ",d,d," "," ",de," "," "," "," "," "," "
"RW","Dabao",319.0,35.0,100.0,98.0,86.0,37.0,132.0,95.0,187.0,110.0,40.0,70.0,209.0,131.0,78.0,69.0
"PV",,21.2666666666667,12.6811594202899,19.6463654223969,21.826280623608,32.3308270676692,18.1372549019608,19.672131147541,20.3426124197002,22.5572979493366,22.9166666666667,23.9520958083832,22.3642172523962,20.4901960784314,22.8222996515679,17.4887892376682,23.0
"MK",," "," ",a,a,abc," "," "," "," ",f," "," "," ",f," "," "
"RW","Estee Lauder",231.0,47.0,78.0,62.0,44.0,41.0,123.0,82.0,108.0,96.0,39.0,57.0,135.0,88.0,47.0,61.0
"PV",,15.4,17.0289855072464,15.3241650294695,13.8084632516704,16.5413533834586,20.0980392156863,18.3308494783905,17.558886509636,13.0277442702051,20.0,23.3532934131737,18.2108626198083,13.2352941176471,15.3310104529617,10.5381165919283,20.3333333333333
"MK",," "," "," "," "," ",d,d,d," ",def,def,df," ",f," "," "
"RW","Pechoin",366.0,69.0,120.0,120.0,57.0,41.0,155.0,114.0,211.0,117.0,41.0,76.0,249.0,128.0,121.0,74.0
"PV",,24.4,25.0,23.5756385068762,26.7260579064588,21.4285714285714,20.0980392156863,23.0998509687034,24.4111349036403,25.4523522316043,24.375,24.5508982035928,24.2811501597444,24.4117647058824,22.2996515679443,27.1300448430493,24.6666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Innisfree",59.0,37.0,14.0,6.0,2.0,17.0,32.0,15.0,27.0,22.0,9.0,13.0,37.0,26.0,11.0,10.0
"PV",,3.93333333333333,13.4057971014493,2.75049115913556,1.33630289532294,0.75187969924812,8.33333333333333,4.76900149031297,3.21199143468951,3.25693606755127,4.58333333333333,5.38922155688623,4.15335463258786,3.62745098039216,4.52961672473868,2.46636771300448,3.33333333333333
"MK",," ",bcd,d," "," ",cd," "," "," "," "," "," "," "," "," "," "
"RW","Inoherb",178.0,31.0,69.0,48.0,30.0,23.0,91.0,68.0,87.0,58.0,19.0,39.0,120.0,60.0,60.0,44.0
"PV",,11.8666666666667,11.231884057971,13.5559921414538,10.6904231625835,11.2781954887218,11.2745098039216,13.5618479880775,14.5610278372591,10.4945717732207,12.0833333333333,11.377245508982,12.4600638977636,11.7647058823529,10.4529616724739,13.4529147982063,14.6666666666667
"MK",," "," "," "," "," "," "," ",d," "," "," "," "," "," "," "," "
"RW","Kans",266.0,64.0,108.0,66.0,28.0,27.0,113.0,86.0,153.0,76.0,25.0,51.0,190.0,93.0,97.0,67.0
"PV",,17.7333333333333,23.1884057971014,21.2180746561886,14.6993318485523,10.5263157894737,13.2352941176471,16.8405365126677,18.4154175588865,18.4559710494572,15.8333333333333,14.9700598802395,16.2939297124601,18.6274509803922,16.2020905923345,21.7488789237668,22.3333333333333
"MK",," ",cd,cd," "," "," "," "," "," "," "," "," "," "," ",abe," "
"RW","Lancome",327.0,59.0,109.0,107.0,52.0,36.0,161.0,125.0,166.0,132.0,48.0,84.0,195.0,117.0,78.0,86.0
"PV",,21.8,21.3768115942029,21.4145383104126,23.8307349665924,19.5488721804511,17.6470588235294,23.9940387481371,26.7665952890792,20.0241254523522,27.5,28.7425149700599,26.8370607028754,19.1176470588235,20.383275261324,17.4887892376682,28.6666666666667
"MK",," "," "," "," "," "," ",a,ad," ",def,def,def," "," "," "," "
"RW","Loreal",555.0,71.0,183.0,193.0,108.0,77.0,258.0,181.0,297.0,215.0,67.0,148.0,340.0,218.0,122.0,113.0
"PV",,37.0,25.7246376811594,35.9528487229862,42.9844097995546,40.6015037593985,37.7450980392157,38.4500745156483,38.7580299785867,35.8262967430639,44.7916666666667,40.1197604790419,47.2843450479233,33.3333333333333,37.9790940766551,27.3542600896861,37.6666666666667
"MK",," "," ",a,ab,a," "," "," "," ",def,f,def,f,f," "," "
"RW","Olay",414.0,34.0,115.0,175.0,90.0,65.0,177.0,112.0,237.0,151.0,51.0,100.0,263.0,174.0,89.0,78.0
"PV",,27.6,12.3188405797101,22.5933202357564,38.9755011135857,33.8345864661654,31.8627450980392,26.3785394932936,23.982869379015,28.5886610373945,31.4583333333333,30.5389221556886,31.9488817891374,25.7843137254902,30.3135888501742,19.9551569506726,26.0
"MK",," "," ",a,ab,ab,c," "," "," ",df,f,df,f,f," "," "
"RW","SK-ll",92.0,35.0,29.0,19.0,9.0,17.0,52.0,35.0,40.0,38.0,17.0,21.0,54.0,27.0,27.0,21.0
"PV",,6.13333333333333,12.6811594202899,5.69744597249509,4.23162583518931,3.38345864661654,8.33333333333333,7.74962742175857,7.49464668094218,4.82509047044632,7.91666666666667,10.1796407185629,6.70926517571885,5.29411764705882,4.70383275261324,6.05381165919283,7.0
"MK",," ",bcd," "," "," "," ",d," "," ",e,de," "," "," "," "," "
"RW","Vichy",11.0,1.0,3.0,6.0,1.0,4.0,9.0,5.0,2.0,3.0,2.0,1.0,8.0,5.0,3.0,1.0
"PV",,0.733333333333333,0.36231884057971,0.589390962671906,1.33630289532294,0.37593984962406,1.96078431372549,1.34128166915052,1.07066381156317,0.241254523522316,0.625,1.19760479041916,0.319488817891374,0.784313725490196,0.871080139372822,0.672645739910314,0.333333333333333
"MK",," "," "," "," "," "," ",d," "," "," "," "," "," "," "," "," "
"RW","Wetcode",118.0,32.0,57.0,21.0,8.0,13.0,49.0,36.0,69.0,37.0,14.0,23.0,81.0,42.0,39.0,26.0
"PV",,7.86666666666667,11.5942028985507,11.1984282907662,4.67706013363029,3.00751879699248,6.37254901960784,7.30253353204173,7.70877944325482,8.3232810615199,7.70833333333333,8.38323353293413,7.3482428115016,7.94117647058824,7.31707317073171,8.74439461883408,8.66666666666667
"MK",," ",cd,cd," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Hanhoo",92.0,25.0,45.0,18.0,4.0,11.0,50.0,39.0,42.0,24.0,7.0,17.0,68.0,41.0,27.0,19.0
"PV",,6.13333333333333,9.05797101449275,8.84086444007859,4.00890868596882,1.50375939849624,5.3921568627451,7.45156482861401,8.35117773019272,5.06634499396864,5.0,4.19161676646707,5.43130990415335,6.66666666666667,7.14285714285714,6.05381165919283,6.33333333333333
"MK",," ",cd,cd,d," "," "," ",d," "," "," "," "," "," "," "," "
"RW","Oneleaf",70.0,24.0,25.0,18.0,3.0,6.0,29.0,23.0,41.0,11.0,4.0,7.0,59.0,26.0,33.0,6.0
"PV",,4.66666666666667,8.69565217391304,4.91159135559921,4.00890868596882,1.12781954887218,2.94117647058824,4.32190760059613,4.92505353319058,4.94571773220748,2.29166666666667,2.39520958083832,2.23642172523962,5.7843137254902,4.52961672473868,7.39910313901345,2.0
"MK",," ",cd,d,d," "," "," "," "," "," "," "," ",abc,a,abc," "
"RW","OSM",96.0,27.0,33.0,24.0,12.0,11.0,39.0,28.0,57.0,20.0,7.0,13.0,76.0,40.0,36.0,24.0
"PV",,6.4,9.78260869565217,6.48330058939096,5.34521158129176,4.51127819548872,5.3921568627451,5.81222056631893,5.99571734475375,6.87575392038601,4.16666666666667,4.19161676646707,4.15335463258786,7.45098039215686,6.96864111498258,8.07174887892377,8.0
"MK",," ",cd," "," "," "," "," "," "," "," "," "," ",ac,a,ac," "
"RW","Whoo",32.0,7.0,13.0,11.0,1.0,4.0,13.0,9.0,19.0,11.0,3.0,8.0,21.0,15.0,6.0,5.0
"PV",,2.13333333333333,2.53623188405797,2.55402750491159,2.44988864142539,0.37593984962406,1.96078431372549,1.93740685543964,1.9271948608137,2.291917973462,2.29166666666667,1.79640718562874,2.55591054313099,2.05882352941176,2.61324041811847,1.34529147982063,1.66666666666667
"MK",," ",d,d,d," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Meifubao",65.0,10.0,26.0,16.0,13.0,8.0,27.0,19.0,38.0,22.0,11.0,11.0,43.0,20.0,23.0,8.0
"PV",,4.33333333333333,3.6231884057971,5.10805500982318,3.56347438752784,4.88721804511278,3.92156862745098,4.02384500745157,4.06852248394004,4.583835946924,4.58333333333333,6.58682634730539,3.51437699680511,4.2156862745098,3.48432055749129,5.15695067264574,2.66666666666667
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Wetherm",74.0,22.0,35.0,13.0,4.0,15.0,25.0,10.0,49.0,21.0,9.0,12.0,53.0,23.0,30.0,19.0
"PV",,4.93333333333333,7.97101449275362,6.8762278978389,2.89532293986637,1.50375939849624,7.35294117647059,3.725782414307,2.14132762312634,5.91073582629674,4.375,5.38922155688623,3.83386581469649,5.19607843137255,4.00696864111498,6.72645739910314,6.33333333333333
"MK",," ",cd,cd," "," ",c," "," ",bc," "," "," "," "," "," "," "
"RW","Onespring",3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
"PV",,0.2,0.0,0.196463654223969,0.0,0.75187969924812,0.0,0.14903129657228,0.214132762312634,0.241254523522316,0.0,0.0,0.0,0.294117647058824,0.0,0.672645739910314,0.0
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Chnskin",5.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0
"PV",,0.333333333333333,0.72463768115942,0.392927308447937,0.0,0.37593984962406,0.980392156862745,0.29806259314456,0.0,0.361881785283474,0.0,0.0,0.0,0.490196078431373,0.348432055749129,0.672645739910314,0.333333333333333
"MK",," "," "," "," "," "," "," "," "," "," "," "," ",abc," "," "," "
"RW","Marubi",75.0,6.0,36.0,24.0,9.0,8.0,36.0,28.0,39.0,20.0,6.0,14.0,55.0,33.0,22.0,14.0
"PV",,5.0,2.17391304347826,7.07269155206287,5.34521158129176,3.38345864661654,3.92156862745098,5.36512667660209,5.99571734475375,4.70446320868516,4.16666666666667,3.59281437125748,4.47284345047923,5.3921568627451,5.74912891986063,4.93273542600897,4.66666666666667
"MK",," "," ",ad,a," "," "," "," "," "," "," "," "," "," "," "," "
"RW","8cupswater",38.0,11.0,16.0,8.0,3.0,6.0,18.0,12.0,20.0,1.0,0.0,1.0,37.0,19.0,18.0,4.0
"PV",,2.53333333333333,3.98550724637681,3.1434184675835,1.78173719376392,1.12781954887218,2.94117647058824,2.68256333830104,2.56959314775161,2.41254523522316,0.208333333333333,0.0,0.319488817891374,3.62745098039216,3.31010452961672,4.03587443946188,1.33333333333333
"MK",," ",d,d," "," "," "," "," "," "," "," "," ",abc,abc,abc," "
"RW","The Face Shop",6.0,3.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,1.0
